id,unit_id,barrage_id,boost_id,hit_check_order
935,1050,4,2,124124124124135135135135
936,1050,4,3,1241241241241356135613561356
937,1050,7,0,111111111
938,1050,7,1,123412341234123412341111
939,1050,7,2,12341234123412341234155151515
940,1050,7,3,1234123412341234123415515661566156
941,1051,1,0,11111111
942,1051,1,1,1212111111
943,1051,1,2,121213131111
944,1051,1,3,121213135145146146156
945,1051,2,0,1111
946,1051,2,1,1241241313
947,1051,2,2,124124135135
948,1051,2,3,12412413561356
949,1051,3,0,1111111111111
950,1051,3,1,121212121313131311111
951,1051,3,2,12121212131313513514514141415
952,1051,3,3,121212121313135135145146146146156
953,1051,4,0,11111
954,1051,4,1,12121211
955,1051,4,2,123124124134134
956,1051,4,3,123512456124561345613466
957,1051,7,0,111111111111111111
958,1051,7,1,121212111111111111111
959,1051,7,2,121212113131311111111111
960,1051,7,3,121212113131311414141151515161616
961,1052,1,0,11111
962,1052,1,1,121213131
963,1052,1,2,1241251351314
964,1052,1,3,124125135136146
965,1052,2,0,1111
966,1052,2,1,12111
967,1052,2,2,12131414
968,1052,2,3,125135146146
969,1052,3,0,111111111111
970,1052,3,1,12121212131313131111
971,1052,3,2,1251212512135131351314141414
972,1052,3,3,12512125121351313513146146146146
973,1052,4,0,11111111111111
974,1052,4,1,12121211111111111
975,1052,4,2,1212121313131411411415151
976,1052,4,3,121212131313141141141515166
977,1052,7,0,1111111111111111
978,1052,7,1,121212121313131311111111
979,1052,7,2,1212121213131313141414141515151
980,1052,7,3,1261212121313131314141414151515616
981,1053,1,0,111111
982,1053,1,1,1212131311
983,1053,1,2,12512513131414
984,1053,1,3,1251251313614146
985,1053,2,0,1111
986,1053,2,1,121311
987,1053,2,2,12131415
988,1053,2,3,121314156
989,1053,3,0,11111111111111
990,1053,3,1,1212121313131414111111
991,1053,3,2,121212131313141415151111
992,1053,3,3,1212121313131414151511116
993,1053,4,0,1111111111111111
994,1053,4,1,1212121111111111111
995,1053,4,2,1212121313131414141111111
996,1053,4,3,1212121313131414141515151616116
997,1053,7,0,111111111111111111
998,1053,7,1,12121212131313131414141111111
999,1053,7,2,1212121213131313141414115115111
1000,1053,7,3,12121212131313131414141151151116
1001,1054,1,0,11111
1002,1054,1,1,121111
1003,1054,1,2,121314151
1004,1054,1,3,1213141516
1005,1054,2,0,11111
1006,1054,2,1,121111
1007,1054,2,2,121314151
1008,1054,2,3,1213141516
1009,1054,3,0,111111111111
1010,1054,3,1,121212111111111
1011,1054,3,2,121212131313141414151551
1012,1054,3,3,121212131313141414151551666
1013,1054,4,0,1111111111
1014,1054,4,1,1212121111111
1015,1054,4,2,1212121313134144155151
1016,1054,4,3,1212121313134144155156166
1017,1054,7,0,1111111111111111
1018,1054,7,1,12121212111111111111
1019,1054,7,2,12121212131313131414141415151515
1020,1054,7,3,121212121313131314141414156156156156
1021,1055,1,0,11111
1022,1055,1,1,12121211
1023,1055,1,2,12312412413413
1024,1055,1,3,1235124512451346613566
1025,1055,2,0,1111
1026,1055,2,1,121211
1027,1055,2,2,12124134134
1028,1055,2,3,12561245134613456
1029,1055,3,0,1111111111111111
1030,1055,3,1,12112121121111111111
1031,1055,3,2,1211212112131313131114141414
1032,1055,3,3,121512121512131313131515146146146146
1033,1055,4,0,1111111111111111
1034,1055,4,1,1212121111111111111
1035,1055,4,2,121212131313141141111111
1036,1055,4,3,1212121313131411411511516116
1037,1055,7,0,11111111111111111
1038,1055,7,1,1212121212111111111111
1039,1055,7,2,1212121212131313131313141414141414
1040,1055,7,3,125125125125125135135131313136146146146146146146
1041,1056,1,0,1111111
1042,1056,1,1,121211111
1043,1056,1,2,121231314141515
1044,1056,1,3,12123131414156156
1045,1056,2,0,111
1046,1056,2,1,12211
1047,1056,2,2,12231344155
1048,1056,2,3,1223134415566
1049,1056,3,0,1111111111111111111
1050,1056,3,1,12121212121313131313111111111
1051,1056,3,2,1212121212131313131314141414151515151
1052,1056,3,3,1212121212131313131314141414151515156166
1053,1056,4,0,111111111111111111111
1054,1056,4,1,1211121112111211111111111
1055,1056,4,2,1211121112111213131314114114111
1056,1056,4,3,121112111211121313131411411415156156
1057,1056,7,0,1111111111111111111111111
1058,1056,7,1,12111211121112111111111111111
1059,1056,7,2,1211121112111213131313141414141111111
1060,1056,7,3,1211121112111213131313141414141515151161616
1061,1057,1,0,1111111111
1062,1057,1,1,121211111111
1063,1057,1,2,121213131414151511
1064,1057,1,3,12121313141415151616
1065,1057,2,0,1111
1066,1057,2,1,12111
1067,1057,2,2,12131415
1068,1057,2,3,121314156
1069,1057,3,0,111111111111111111111
1070,1057,3,1,1212121211111111111111111
1071,1057,3,2,1212121213131311111111111111
1072,1057,3,3,121212121313131411411411511511511616
1073,1057,4,0,111111111111111111
1074,1057,4,1,121212111111111111111
1075,1057,4,2,121212111131313111111111
1076,1057,4,3,1212121111313131141414115151616
1077,1057,7,0,1111111111111111111
1078,1057,7,1,121212121211111111111111
1079,1057,7,2,12121212121313131313111111111
1080,1057,7,3,12121212121313131313144144144155155155166166166
1081,1058,1,0,1111111
1082,1058,1,1,1212121111
1083,1058,1,2,1212121313141
1084,1058,1,3,121212131314156
1085,1058,2,0,11111
1086,1058,2,1,121111
1087,1058,2,2,12131411
1088,1058,2,3,1213141516
1089,1058,3,0,11111111111111
1090,1058,3,1,1212111111111111
1091,1058,3,2,121211131311111111
1092,1058,3,3,121211131314141151511616
1093,1058,4,0,111111111
1094,1058,4,1,12121111111
1095,1058,4,2,1212131311111
1096,1058,4,3,1212131314141515166
1097,1058,7,0,111111111111111
1098,1058,7,1,121212111111111111
1099,1058,7,2,121212131313111111111
1100,1058,7,3,121212131313141414141515151561666
1101,1059,1,0,11111
1102,1059,1,1,12121211
1103,1059,1,2,123412341234134515555
1104,1059,1,3,12346123461234613456155556
1105,1059,2,0,111
1106,1059,2,1,12121
1107,1059,2,2,12345123451345
1108,1059,2,3,123456123456134566
1109,1059,3,0,11111111111
1110,1059,3,1,12121211111111
1111,1059,3,2,121212131314141111
1112,1059,3,3,1212121313141415151616
1113,1059,4,0,11111111
1114,1059,4,1,12121211111
1115,1059,4,2,12312312314141411
1116,1059,4,3,12312312314145145156166
1117,1059,7,0,111111111111
1118,1059,7,1,1212121211111111
1119,1059,7,2,12121212131313131111
1120,1059,7,3,12121212135135135135146146146146
1121,1060,1,0,111111
1122,1060,1,1,121212131313
1123,1060,1,2,124124124131313
1124,1060,1,3,12412412413551356613566
1125,1060,2,0,111
1126,1060,2,1,12131
1127,1060,2,2,121314
1128,1060,2,3,12135146
1129,1060,3,0,1111111111111
1130,1060,3,1,12121212121313131313111
1131,1060,3,2,124124125125125135135131313141414
1132,1060,3,3,12412412512512513513513136136146146146
1133,1060,4,0,11111111
1134,1060,4,1,121212131313131
1135,1060,4,2,12412412413513513513514
1136,1060,4,3,124124124135135135135614666
1137,1060,7,0,111111111111111
1138,1060,7,1,121212121213131313131414141414
1139,1060,7,2,12121212121351351351351351414141414
1140,1060,7,3,1212121212135135135135135146146146146146
1141,1061,1,0,111111111
1142,1061,1,1,122123133111111
1143,1061,1,2,122123133141414111
1144,1061,1,3,122123133141414156156156
1145,1061,2,0,1111
1146,1061,2,1,122111
1147,1061,2,2,1221331441
1148,1061,2,3,12213314451566
1149,1061,3,0,111111111111111
1150,1061,3,1,121213131414111111111
1151,1061,3,2,121213131414111151515111
1152,1061,3,3,121213131414111151515161616
1153,1061,4,0,111111
1154,1061,4,1,122133144111
1155,1061,4,2,122133144155151
1156,1061,4,3,122133144155156166
1157,1061,7,0,11111111111111111
1158,1061,7,1,121213131111111111111
1159,1061,7,2,121213131114141415151511111
1160,1061,7,3,1212131311141414151515116161616
1161,1062,1,0,11111
1162,1062,1,1,121212121
1163,1062,1,2,12341234123412341344
1164,1062,1,3,12345561234556123456612345661344566
1165,1062,2,0,111
1166,1062,2,1,1211
1167,1062,2,2,12413413
1168,1062,2,3,124513461356
1169,1062,3,0,111111111111111111
1170,1062,3,1,12121212121111111111111
1171,1062,3,2,1212121212131313131311111111
1172,1062,3,3,121212121213513135131351461414614146156156156
1173,1062,4,0,1111111111
1174,1062,4,1,12121212111111
1175,1062,4,2,1212121213131313131
1176,1062,4,3,12412412412413413513551356613566145666
1177,1062,7,0,111111111111111111111
1178,1062,7,1,1212121211111111111111111
1179,1062,7,2,12121212131313131111111111111
1180,1062,7,3,12121212131313131141414141515151516161616
1181,1063,1,0,11111111
1182,1063,1,1,12121213131311
1183,1063,1,2,12412512513513131414
1184,1063,1,3,12412512513513136146146
1185,1063,2,0,1111
1186,1063,2,1,12121313
1187,1063,2,2,124124135135
1188,1063,2,3,12412413561356
1189,1063,3,0,111111111111111
1190,1063,3,1,12121211131313114141111
1191,1063,3,2,1212121113131311414115151
1192,1063,3,3,12121211131313114141151516
1193,1063,4,0,1111111
1194,1063,4,1,1212131314141
1195,1063,4,2,121213131451415
1196,1063,4,3,12121313145146156
1197,1063,7,0,1111111111111111111
1198,1063,7,1,121212121131313131141414111111
1199,1063,7,2,12121212113131313114141411515111
1200,1063,7,3,121212121131313131141414115151116
1201,1064,1,0,1111111
1202,1064,1,1,1212121111
1203,1064,1,2,1241241251351351314
1204,1064,1,3,1241241251351351361466
1205,1064,2,0,111
1206,1064,2,1,12121
1207,1064,2,2,12351245134
1208,1064,2,3,1235124513466
1209,1064,3,0,11111111111111111
1210,1064,3,1,121212121213131313131111111
1211,1064,3,2,12121212121313131313141414141411
1212,1064,3,3,121212121213131313131414514514514615661566
1213,1064,4,0,111111111
1214,1064,4,1,121212131313111
1215,1064,4,2,121212131313141414
1216,1064,4,3,121212135135135146146146
1217,1064,7,0,1111111111111111111
1218,1064,7,1,12121212121313131313111111111
1219,1064,7,2,1212121212131313131314141414141111
1220,1064,7,3,12121212121313131313141414145146156156156156
1221,1065,1,0,11111111
1222,1065,1,1,12121211111
1223,1065,1,2,12121241351351351414
1224,1065,1,3,121212413513513514661466
1225,1065,2,0,1111
1226,1065,2,1,121211
1227,1065,2,2,124124135135
1228,1065,2,3,12412413561356
1229,1065,3,0,11111111
1230,1065,3,1,1121211111
1231,1065,3,2,11212131314141
1232,1065,3,3,112121313141451566
1233,1065,4,0,(empty)
1234,1065,4,1,(empty)
1235,1065,4,2,(empty)
1236,1065,4,3,(empty)
1237,1065,7,0,1111111111
1238,1065,7,1,1212121111111
1239,1065,7,2,1212121313131111
1240,1065,7,3,1212121313135145146146156
1241,1066,1,0,11111111
1242,1066,1,1,121213131111
1243,1066,1,2,12121313141411
1244,1066,1,3,121213131414156156
1245,1066,2,0,1111
1246,1066,2,1,121311
1247,1066,2,2,1213141
1248,1066,2,3,121314156
1249,1066,3,0,111111111111111
1250,1066,3,1,12121211313111111111
1251,1066,3,2,12121211313114114115111
1252,1066,3,3,121212113131141141151116
1253,1066,4,0,11111111111
1254,1066,4,1,121213131111111
1255,1066,4,2,12121313111411151
1256,1066,4,3,121213131114111516
1257,1066,7,0,111111111111111111
1258,1066,7,1,121212111313111411111111
1259,1066,7,2,1212121113131114111151111
1260,1066,7,3,12121211131311141111511116
1261,1067,1,0,111111
1262,1067,1,1,12121111
1263,1067,1,2,12125135131414
1264,1067,1,3,1212513513146146
1265,1067,2,0,111
1266,1067,2,1,12121
1267,1067,2,2,12351245134
1268,1067,2,3,1235124513466
1269,1067,3,0,111111111111111
1270,1067,3,1,1212121211111111111
1271,1067,3,2,1212121213131313141414141551515
1272,1067,3,3,12121212131313131414141415515661566
1273,1067,4,0,111111111
1274,1067,4,1,12121111111
1275,1067,4,2,12121131314141515
1276,1067,4,3,1212113131414156156
1277,1067,7,0,1111111111111
1278,1067,7,1,121212121211111111
1279,1067,7,2,121212121241341351351351351451414
1280,1067,7,3,12121212124134135135135135145146614666
1281,1068,1,0,111111
1282,1068,1,1,121212111
1283,1068,1,2,124124124135135135
1284,1068,1,3,124124124135613561356
1285,1068,2,0,11111
1286,1068,2,1,1212111
1287,1068,2,2,1241251351314
1288,1068,2,3,124125135136146
1289,1068,3,0,11111111111
1290,1068,3,1,121212121111111
1291,1068,3,2,121212121341351351351451414
1292,1068,3,3,1212121213413513513514514661466
1293,1068,4,0,111111
1294,1068,4,1,121212111
1295,1068,4,2,124124124135135135
1296,1068,4,3,124124124135135613566
1297,1068,7,0,11111111
1298,1068,7,1,12121211111
1299,1068,7,2,12121213413513514514
1300,1068,7,3,12121213413513514561466
1301,1069,1,0,111111111
1302,1069,1,1,12121111111
1303,1069,1,2,121213131414111
1304,1069,1,3,1212131314141515166
1305,1069,2,0,1111
1306,1069,2,1,122111
1307,1069,2,2,12231344141
1308,1069,2,3,12231344145515666
1309,1069,3,0,111111111111111
1310,1069,3,1,1212121211111111111
1311,1069,3,2,12121212131313131111111
1312,1069,3,3,1212121213131313141414514515515661666
1313,1069,4,0,11111111111111
1314,1069,4,1,121212121111111111
1315,1069,4,2,1212121213131313111111
1316,1069,4,3,121212121313131314145145145515661666
1317,1069,7,0,1111111111
1318,1069,7,1,12212211111111
1319,1069,7,2,1221221331331311111
1320,1069,7,3,12212213313313441444145515551566616666
1321,1070,1,0,11111111
1322,1070,1,1,121213131111
1323,1070,1,2,12121313141511
1324,1070,1,3,121213131415116
1325,1070,2,0,1111
1326,1070,2,1,121211
1327,1070,2,2,1241241313
1328,1070,2,3,12461241351356
1329,1070,3,0,1111111111111111
1330,1070,3,1,12121212111111111111
1331,1070,3,2,12121212131313141414151515111
1332,1070,3,3,1212121213131314141415151516116
1333,1070,4,0,111111111111111111
1334,1070,4,1,121212121213131313111111111
1335,1070,4,2,12121212121313131314141414151515151
1336,1070,4,3,12121212121313131314141414151515156166
1337,1070,7,0,1111111111111111
1338,1070,7,1,121212121211111111111
1339,1070,7,2,124121212121313131313131414141414
1340,1070,7,3,12412512512512513513513513613613614614614614146
1341,1071,1,0,1111111111
1342,1071,1,1,12121313111111
1343,1071,1,2,1212131311411511
1344,1071,1,3,12121313114115116
1345,1071,2,0,111111
1346,1071,2,1,1211111
1347,1071,2,2,1213141511
1348,1071,2,3,12131415161
1349,1071,3,0,1111111111111
1350,1071,3,1,12121212131313111111
1351,1071,3,2,12121212131313141414151515
1352,1071,3,3,1212121213131314141415156156
1353,1071,4,0,11111111111111111
1354,1071,4,1,121212121111111111111
1355,1071,4,2,12121212131313131414141411111
1356,1071,4,3,1212121213131313141414141515156156166
1357,1071,7,0,111111111111111111
1358,1071,7,1,12121212121111111111111
1359,1071,7,2,12512121251213131313131414141414151515
1360,1071,7,3,1251212125121313613131361414146141415615156
1361,1072,1,0,111111
1362,1072,1,1,12121111
1363,1072,1,2,121213131414
1364,1072,1,3,1212135135146146
1365,1072,2,0,111
1366,1072,2,1,1221331
1367,1072,2,2,12251335144
1368,1072,2,3,1225133514466
1369,1072,3,0,11111111111111111
1370,1072,3,1,121212121131313114141411111
1371,1072,3,2,12121212113131311414141151511
1372,1072,3,3,121212121131313114141411515116
1373,1072,4,0,111111111
1374,1072,4,1,121212111111
1375,1072,4,2,121212131313111
1376,1072,4,3,121212131313144155166
1377,1072,7,0,111111111111111111
1378,1072,7,1,121212121212111111111111
1379,1072,7,2,12121212121213131313131414514514514511
1380,1072,7,3,121212121212131313131314145145145145166166
1381,1073,1,0,1111111111
1382,1073,1,1,121212131311111
1383,1073,1,2,1212121313141415151
1384,1073,1,3,121212131314141515166
1385,1073,2,0,1111
1386,1073,2,1,121211
1387,1073,2,2,12441241313
1388,1073,2,3,124512451346613566
1389,1073,3,0,111111111111
1390,1073,3,1,121212111111111
1391,1073,3,2,121212131313111111
1392,1073,3,3,12121213131314141415515661566
1393,1073,4,0,1111111
1394,1073,4,1,1221221331331441441
1395,1073,4,2,12212213313314455144551
1396,1073,4,3,122122133133144551445516666
1397,1073,7,0,111111111111
1398,1073,7,1,12212212313313313111111
1399,1073,7,2,12212212313313313414414414111
1400,1073,7,3,1221221231331331341441441456155615566155666
1401,1074,1,0,111111111111
1402,1074,1,1,121212111111111
1403,1074,1,2,121212131313141414111
1404,1074,1,3,121212131313141414156156156
1405,1074,2,0,1111
1406,1074,2,1,12111
1407,1074,2,2,1213411
1408,1074,2,3,12134155166
1409,1074,3,0,111111111111111111
1410,1074,3,1,1212121211111111111111
1411,1074,3,2,121212121313131314141414111111
1412,1074,3,3,12121212131313131414141411515156156166
1413,1074,4,0,1111111111111
1414,1074,4,1,1212121111111111
1415,1074,4,2,1212121313131414141111
1416,1074,4,3,1212121313131414141515156166
1417,1074,7,0,111111111111111
1418,1074,7,1,1212121211111111111
1419,1074,7,2,12121212131313131111111
1420,1074,7,3,1212121213131313141414145155615661566
1421,1075,1,0,11111111
1422,1075,1,1,121211314111
1423,1075,1,2,1212113141151
1424,1075,1,3,12121131411516
1425,1075,2,0,1111
1426,1075,2,1,1213141
1427,1075,2,2,12131415
1428,1075,2,3,121314156
1429,1075,3,0,1111111111
1430,1075,3,1,12121313111111
1431,1075,3,2,1212131311141151
1432,1075,3,3,12121313111411516
1433,1075,4,0,111111111111111
1434,1075,4,1,121212113131311111111
1435,1075,4,2,121212113131311141415111
1436,1075,4,3,1212121131313111414151116
1437,1075,7,0,11111111111111111
1438,1075,7,1,11111112121213131411111
1439,1075,7,2,111111121212131314115111
1440,1075,7,3,1111111212121313141151116
1441,1076,1,0,111111111
1442,1076,1,1,1212131311111
1443,1076,1,2,121213131415111
1444,1076,1,3,1212131314151116
1445,1076,2,0,11111
1446,1076,2,1,1213111
1447,1076,2,2,121314151
1448,1076,2,3,1213141516
1449,1076,3,0,1111111111111111
1450,1076,3,1,1212121111111111111
1451,1076,3,2,1212121313131414141111111
1452,1076,3,3,1212121313131414141515151161616
1453,1076,4,0,11111111111
1454,1076,4,1,1212111111111
1455,1076,4,2,12121313141411111
1456,1076,4,3,121213131414115151616
1457,1076,7,0,11111111111111
1458,1076,7,1,12121211111111111
1459,1076,7,2,121212113131141411111
1460,1076,7,3,1212121131311414151511616
1461,1077,1,0,11111111
1462,1077,1,1,1212111111
1463,1077,1,2,1212131314141515
1464,1077,1,3,121213131414156156
1465,1077,2,0,1111
1466,1077,2,1,12111
1467,1077,2,2,12131415
1468,1077,2,3,121314156
1469,1077,3,0,1111111111111
1470,1077,3,1,121121121131131111
1471,1077,3,2,121121121131131414151
1472,1077,3,3,1211211211311314141516
1473,1077,4,0,1111111
1474,1077,4,1,121211111
1475,1077,4,2,121213131451415
1476,1077,4,3,12121313145146156
1477,1077,7,0,(empty)
1478,1077,7,1,(empty)
1479,1077,7,2,(empty)
1480,1077,7,3,(empty)
1481,1078,1,0,1111
1482,1078,1,1,121211
1483,1078,1,2,124124135135
1484,1078,1,3,12412413561356
1485,1078,2,0,111
1486,1078,2,1,121314
1487,1078,2,2,1213514
1488,1078,2,3,12135146
1489,1078,3,0,111111111111111111
1490,1078,3,1,1211211211211311311311111
1491,1078,3,2,12112112112113113113141415151
1492,1078,3,3,121121121121131131131414151516
1493,1078,4,0,111111111111111
1494,1078,4,1,12112112113113111111
1495,1078,4,2,12112112113113114114151
1496,1078,4,3,121121121131131141141516
1497,1078,7,0,11111111111111111111
1498,1078,7,1,121121121121131131131111111
1499,1078,7,2,12112112112113113113114141415151
1500,1078,7,3,121121121121131131131141414151516
1501,1079,1,0,1111111
1502,1079,1,1,1212131314141
1503,1079,1,2,125121313141415
1504,1079,1,3,1251213131414156
1505,1079,2,0,111111
1506,1079,2,1,1211111
1507,1079,2,2,121314111
1508,1079,2,3,12131415116
1509,1079,3,0,111111111111
1510,1079,3,1,121212131313111111
1511,1079,3,2,12121213131314141415115
1512,1079,3,3,1212121313131414141516156
1513,1079,4,0,111111111111111
1514,1079,4,1,1212121212131313131414141411
1515,1079,4,2,1251212121213131313141414141515
1516,1079,4,3,1251212121213131313141414146156156
1517,1079,7,0,11111111111111111111
1518,1079,7,1,121212121111111111111111
1519,1079,7,2,12121212131313131414141411111111
1520,1079,7,3,1212121213131313141414141515151516161616
1521,1080,1,0,11111
1522,1080,1,1,122133111
1523,1080,1,2,1221331441551
1524,1080,1,3,122133144155166
1525,1080,2,0,111
1526,1080,2,1,1211
1527,1080,2,2,121341
1528,1080,2,3,12134156
1529,1080,3,0,111111111111111
1530,1080,3,1,12121213131111111111
1531,1080,3,2,12121213131411141115111
1532,1080,3,3,121212131314111411151116
1533,1080,4,0,11111111111
1534,1080,4,1,1212111111111
1535,1080,4,2,12121313141411111
1536,1080,4,3,121213131414151511616
1537,1080,7,0,11111111
1538,1080,7,1,122122111111
1539,1080,7,2,122122133133414441555151
1540,1080,7,3,12212213313341444155515661666
1541,1081,1,0,111111
1542,1081,1,1,12121111
1543,1081,1,2,12121331441551
1544,1081,1,3,1212133144155166
1545,1081,2,0,11111
1546,1081,2,1,121111
1547,1081,2,2,121314151
1548,1081,2,3,1213141516
1549,1081,3,0,1111111111111111111
1550,1081,3,1,1212121111111111111111
1551,1081,3,2,1212121131313111111111111
1552,1081,3,3,1212121131313114141411515151161616
1553,1081,4,0,1111111111111
1554,1081,4,1,1212121111111111
1555,1081,4,2,1212121313131111111
1556,1081,4,3,1212121313131414141515156166
1557,1081,7,0,111111111111111111111
1558,1081,7,1,1212121211111111111111111
1559,1081,7,2,12121212113131313111111111111
1560,1081,7,3,12121212113131313114141414151515151616166
1561,1082,1,0,11111111
1562,1082,1,1,121213131111
1563,1082,1,2,1212131314141515
1564,1082,1,3,121213131414156156
1565,1082,2,0,11
1566,1082,2,1,1231
1567,1082,2,2,123145
1568,1082,2,3,1231456
1569,1082,3,0,111111111111111111
1570,1082,3,1,12212212111111111111111
1571,1082,3,2,1221221231331331111111111111
1572,1082,3,3,1221221231331331111441441441155155155166166166
1573,1082,4,0,1111111111111111111
1574,1082,4,1,121212121211111111111111
1575,1082,4,2,12121212121313131313111111111
1576,1082,4,3,12121212121313131313144144144155155155166166166
1577,1082,7,0,1111111111111111111111111
1578,1082,7,1,1212121212121111111111111111111
1579,1082,7,2,12121212121213131313131313111111111111
1580,1082,7,3,1212121212121313131313131314141414141414155615561556155616666
1581,1083,1,0,111111
1582,1083,1,1,1211111
1583,1083,1,2,1213141511
1584,1083,1,3,12131415116
1585,1083,2,0,111
1586,1083,2,1,1211
1587,1083,2,2,1213415
1588,1083,2,3,12134156
1589,1083,3,0,11111111111
1590,1083,3,1,12121211111111
1591,1083,3,2,12121213131314144155151
1592,1083,3,3,12121213131314144155156166
1593,1083,4,0,1111
1594,1083,4,1,122111
1595,1083,4,2,122133144155
1596,1083,4,3,12213314415566
1597,1083,7,0,111111111111111
1598,1083,7,1,1212121211111111111
1599,1083,7,2,1212121213131313141414141551515
1600,1083,7,3,12121212131313131414141415515661566
1601,1084,1,0,1111111
1602,1084,1,1,12111111
1603,1084,1,2,12113141511
1604,1084,1,3,121131415116
1605,1084,2,0,111111
1606,1084,2,1,1212131311
1607,1084,2,2,121213131415
1608,1084,2,3,1212131314156
1609,1084,3,0,111111111111111111
1610,1084,3,1,1212121211111111111111
1611,1084,3,2,1212121211131131131111111
1612,1084,3,3,12121212111311311311411411516
1613,1084,4,0,11111111
1614,1084,4,1,12121313141411
1615,1084,4,2,1212131314141551
1616,1084,4,3,121213131414155166
1617,1084,7,0,111111111111111
1618,1084,7,1,122122122111111111111
1619,1084,7,2,122122122133133133144144144155155155111
1620,1084,7,3,122122122133133133144144144155155155166166166
1621,1085,1,0,1111
1622,1085,1,1,121311
1623,1085,1,2,12131415
1624,1085,1,3,121314156
1625,1085,2,0,11111
1626,1085,2,1,1213111
1627,1085,2,2,121314151
1628,1085,2,3,1213141516
1629,1085,3,0,11111111
1630,1085,3,1,1212111111
1631,1085,3,2,121213131111
1632,1085,3,3,121213131414155166
1633,1085,4,0,111111111111
1634,1085,4,1,121212111111111
1635,1085,4,2,121212131313111111
1636,1085,4,3,12121213131314141451551561666
1637,1085,7,0,11111111111111111
1638,1085,7,1,12121211111111111111
1639,1085,7,2,12121213131311111111111
1640,1085,7,3,12121213131311141414151515161616
1641,1086,1,0,11111
1642,1086,1,1,12131411
1643,1086,1,2,121314151
1644,1086,1,3,1213141516
1645,1086,2,0,1111
1646,1086,2,1,1213141
1647,1086,2,2,12131415
1648,1086,2,3,121314156
1649,1086,3,0,1111111111
1650,1086,3,1,121211111111
1651,1086,3,2,121213131414151511
1652,1086,3,3,12121313141415151616
1653,1086,4,0,11111111
1654,1086,4,1,1212111111
1655,1086,4,2,1212131314141551
1656,1086,4,3,121213131414155166
1657,1086,7,0,11111111111
1658,1086,7,1,122122111111111
1659,1086,7,2,12212213313313111111
1660,1086,7,3,1221221331331341441441455155551566616666
1661,1087,1,0,111111
1662,1087,1,1,122123133111
1663,1087,1,2,122123133144411
1664,1087,1,3,122123133144415551666
1665,1087,2,0,11
1666,1087,2,1,122331
1667,1087,2,2,12233144
1668,1087,2,3,122331445566
1669,1087,3,0,111111111111
1670,1087,3,1,121212131313111111
1671,1087,3,2,12121213131314141415151
1672,1087,3,3,1212121313131414141515166
1673,1087,4,0,1111111111
1674,1087,4,1,121212131311111
1675,1087,4,2,1212121313141415151
1676,1087,4,3,121212131314141515166
1677,1087,7,0,111111111
1678,1087,7,1,122122133133144144111
1679,1087,7,2,1221221331331441441551551
1680,1087,7,3,12212213313314414415515516666
1681,1088,1,0,1111111111
1682,1088,1,1,121211111111
1683,1088,1,2,1212131314141111
1684,1088,1,3,12121313141415151616
1685,1088,2,0,1111
1686,1088,2,1,121311
1687,1088,2,2,12131415
1688,1088,2,3,121314156
1689,1088,3,0,1111111111111111
1690,1088,3,1,1111121212131313111111
1691,1088,3,2,11111212121313131414151511
1692,1088,3,3,111112121213131314141515116
1693,1088,4,0,1111111111
1694,1088,4,1,121211111111
1695,1088,4,2,1212131314141111
1696,1088,4,3,121213131414111516
1697,1088,7,0,1111111111111111111111
1698,1088,7,1,12112112112113113113111111111
1699,1088,7,2,1211211211211311311311411411111
1700,1088,7,3,1211211211211311311311411411511516
1701,1089,1,0,111111111111
1702,1089,1,1,121212111111111
1703,1089,1,2,121212131313141414151515
1704,1089,1,3,121212131313141414156156156
1705,1089,2,0,111
1706,1089,2,1,1211
1707,1089,2,2,1213415
1708,1089,2,3,12134156
1709,1089,3,0,1111111111111111
1710,1089,3,1,1212121111111111111
1711,1089,3,2,1212121313131414141515151111
1712,1089,3,3,121212131313141414151515116116
1713,1089,4,0,111111111111
1714,1089,4,1,121212111111111
1715,1089,4,2,121212131313141414151515
1716,1089,4,3,121212131313141414156156156
1717,1089,7,0,1111111111111111
1718,1089,7,1,1212121313131111111111
1719,1089,7,2,12121213131311141411515111
1720,1089,7,3,121212131313111414115151116
1721,1090,1,0,11111
1722,1090,1,1,121213131
1723,1090,1,2,1241251351314
1724,1090,1,3,124125135136146
1725,1090,2,0,1111
1726,1090,2,1,121311
1727,1090,2,2,12131415
1728,1090,2,3,121314156
1729,1090,3,0,111111111111111111
1730,1090,3,1,1212121211111111111111
1731,1090,3,2,121212121313131314141414111111
1732,1090,3,3,12612121213131313141414141515151516166
1733,1090,4,0,11111111111111
1734,1090,4,1,12121212131313131414141411
1735,1090,4,2,12512121213131313141414141515
1736,1090,4,3,12512121213131313141414146156156
1737,1090,7,0,11111111111111111111
1738,1090,7,1,12121212121313131314141411111111
1739,1090,7,2,1212121212131313131414141151151111
1740,1090,7,3,121212121213131313141414115115116116
1741,1091,1,0,11111111
1742,1091,1,1,1212111111
1743,1091,1,2,1212131314141515
1744,1091,1,3,121213131414156156
1745,1091,2,0,111111
1746,1091,2,1,1211111
1747,1091,2,2,121314111
1748,1091,2,3,12131411516
1749,1091,3,0,1111111111
1750,1091,3,1,112121111111
1751,1091,3,2,11212131311111
1752,1091,3,3,11212131314141515166
1753,1091,4,0,1111111111
1754,1091,4,1,121211111111
1755,1091,4,2,12121313111111
1756,1091,4,3,12121313114115116
1757,1091,7,0,111111111111
